date,basicPrice,ceilingPrice,floorPrice,open,high,low,close,average,adOpen,adHigh,adLow,adClose,adAverage
28/11/2017,10.3,11.3,9.3,10.4,10.5,10.0,10.5,10.267,2.674,2.699,2.571,2.699,2.64
29/11/2017,10.5,11.5,9.5,10.5,11.2,9.7,11.1,10.864,2.699,2.878,2.494,2.853,2.793
30/11/2017,11.1,12.2,10.0,11.0,11.8,10.8,11.8,11.294,2.828,3.034,2.776,3.034,2.904
01/12/2017,11.8,12.9,10.7,12.0,12.6,11.7,12.5,12.34,3.084,3.239,3.008,3.213,3.172
04/12/2017,12.5,13.7,11.3,12.5,12.8,11.3,11.3,12.148,3.213,3.29,2.904,2.904,3.123
05/12/2017,11.3,12.4,10.2,10.5,11.9,10.3,10.6,11.433,2.699,3.06,2.648,2.725,2.939
06/12/2017,10.6,11.6,9.6,10.0,11.2,9.9,11.0,10.733,2.571,2.878,2.545,2.828,2.76
07/12/2017,11.0,12.1,9.9,11.4,11.7,10.8,11.7,11.384,2.931,3.008,2.776,3.008,2.927
08/12/2017,11.7,12.8,10.6,11.7,12.8,11.5,12.6,12.242,3.008,3.29,2.957,3.239,3.148
11/12/2017,12.6,13.8,11.4,12.3,12.9,11.6,12.8,12.386,3.163,3.316,2.982,3.29,3.184
12/12/2017,12.8,14.0,11.6,12.9,13.0,11.6,12.8,12.295,3.316,3.342,2.982,3.29,3.161
13/12/2017,12.8,14.0,11.6,12.7,12.7,11.6,11.6,11.726,3.265,3.265,2.982,2.982,3.015
14/12/2017,11.6,12.7,10.5,10.6,11.6,10.5,11.2,10.658,2.725,2.982,2.699,2.878,2.74
15/12/2017,11.2,12.3,10.1,11.1,11.5,10.5,11.3,11.131,2.853,2.957,2.699,2.904,2.862
18/12/2017,11.3,12.4,10.2,11.0,11.3,10.5,10.6,10.757,2.828,2.904,2.699,2.725,2.765
19/12/2017,10.6,11.6,9.6,10.5,10.6,10.0,10.0,10.209,2.699,2.725,2.571,2.571,2.625
20/12/2017,10.0,11.0,9.0,10.0,10.9,10.0,10.4,10.556,2.571,2.802,2.571,2.674,2.714
21/12/2017,10.4,11.4,9.4,10.4,10.8,10.1,10.5,10.434,2.674,2.776,2.597,2.699,2.683
22/12/2017,10.5,11.5,9.5,10.5,10.6,10.1,10.4,10.391,2.699,2.725,2.597,2.674,2.671
25/12/2017,10.4,11.4,9.4,10.2,10.4,10.1,10.1,10.199,2.623,2.674,2.597,2.597,2.623
26/12/2017,10.1,11.1,9.1,10.1,10.3,9.9,10.3,10.01,2.597,2.648,2.545,2.648,2.573
27/12/2017,10.3,11.3,9.3,10.3,10.5,10.0,10.1,10.094,2.648,2.699,2.571,2.597,2.596
28/12/2017,10.1,11.1,9.1,9.9,10.7,9.9,10.7,10.321,2.545,2.75,2.545,2.75,2.654
29/12/2017,10.7,11.7,9.7,10.7,10.8,10.5,10.6,10.655,2.75,2.776,2.699,2.725,2.739
02/01/2018,10.6,11.6,9.6,10.5,11.0,10.4,11.0,10.784,2.699,2.828,2.674,2.828,2.772
03/01/2018,11.0,12.1,9.9,11.0,11.2,10.6,10.6,10.846,2.828,2.878,2.725,2.725,2.788
04/01/2018,10.6,11.6,9.6,10.8,10.8,10.5,10.5,10.554,2.776,2.776,2.699,2.699,2.714
05/01/2018,10.5,11.5,9.5,10.6,11.2,10.3,10.5,10.786,2.725,2.878,2.648,2.699,2.773
08/01/2018,10.5,11.5,9.5,10.7,10.7,10.5,10.6,10.583,2.75,2.75,2.699,2.725,2.721
09/01/2018,10.6,11.6,9.6,10.5,10.9,10.4,10.4,10.664,2.699,2.802,2.674,2.674,2.743
10/01/2018,10.4,11.4,9.4,10.4,10.6,10.1,10.4,10.327,2.674,2.725,2.597,2.674,2.656
11/01/2018,10.4,11.4,9.4,10.2,10.3,10.0,10.0,10.092,2.623,2.648,2.571,2.571,2.595
12/01/2018,10.0,11.0,9.0,10.0,10.3,9.9,9.9,10.053,2.571,2.648,2.545,2.545,2.584
15/01/2018,9.9,10.8,9.0,10.0,10.0,9.7,9.8,9.845,2.571,2.571,2.494,2.52,2.53
16/01/2018,9.8,10.7,8.9,9.9,10.0,9.6,10.0,9.8,2.545,2.571,2.469,2.571,2.52
17/01/2018,10.0,11.0,9.0,9.9,10.0,9.7,9.7,9.845,2.545,2.571,2.494,2.494,2.53
18/01/2018,9.7,10.6,8.8,9.6,9.8,9.4,9.7,9.593,2.469,2.52,2.417,2.494,2.466
19/01/2018,9.7,10.6,8.8,9.7,10.0,9.5,9.9,9.784,2.494,2.571,2.443,2.545,2.515
22/01/2018,9.9,10.8,9.0,9.9,10.0,9.6,9.8,9.756,2.545,2.571,2.469,2.52,2.509
23/01/2018,0.0,0.0,0.0,9.9,9.9,9.7,9.9,9.822,2.545,2.545,2.494,2.545,2.525
24/01/2018,9.9,10.8,9.0,9.9,9.9,9.5,9.5,9.637,2.545,2.545,2.443,2.443,2.477
25/01/2018,9.5,10.4,8.6,9.5,9.6,9.1,9.3,9.345,2.443,2.469,2.34,2.391,2.403
26/01/2018,9.3,10.2,8.4,9.3,9.5,8.4,9.3,9.152,2.391,2.443,2.159,2.391,2.353
29/01/2018,9.3,10.2,8.4,9.3,9.7,9.2,9.7,9.421,2.391,2.494,2.365,2.494,2.422
30/01/2018,9.7,10.6,8.8,9.7,9.7,9.3,9.3,9.413,2.494,2.494,2.391,2.391,2.42
31/01/2018,9.3,10.2,8.4,9.4,9.4,9.1,9.3,9.231,2.417,2.417,2.34,2.391,2.373
01/02/2018,9.3,10.2,8.4,9.2,9.8,8.9,9.4,9.373,2.365,2.52,2.289,2.417,2.41
02/02/2018,9.4,10.3,8.5,9.4,10.1,9.3,10.1,9.612,2.417,2.597,2.391,2.597,2.471
05/02/2018,10.1,11.1,9.1,9.8,9.9,9.1,9.3,9.308,2.52,2.545,2.34,2.391,2.393
06/02/2018,9.3,10.2,8.4,8.7,8.7,8.4,8.4,8.409,2.237,2.237,2.159,2.159,2.162
07/02/2018,8.4,9.2,7.6,8.8,9.2,8.6,8.6,8.95,2.262,2.365,2.21,2.21,2.302
08/02/2018,8.6,9.4,7.8,8.6,9.1,8.5,9.1,8.942,2.21,2.34,2.185,2.34,2.298
09/02/2018,9.1,10.0,8.2,8.6,10.0,8.3,10.0,8.894,2.21,2.571,2.134,2.571,2.286
12/02/2018,10.0,11.0,9.0,9.6,10.2,9.3,10.0,9.802,2.469,2.623,2.391,2.571,2.52
13/02/2018,10.0,11.0,9.0,9.9,9.9,9.0,9.0,9.199,2.545,2.545,2.314,2.314,2.365
21/02/2018,9.0,9.9,8.1,9.3,9.3,8.7,9.1,9.04,2.391,2.391,2.237,2.34,2.324
22/02/2018,9.1,10.0,8.2,9.2,9.2,9.0,9.1,9.069,2.365,2.365,2.314,2.34,2.331
23/02/2018,9.1,10.0,8.2,9.1,9.2,8.9,9.1,9.112,2.34,2.365,2.289,2.34,2.343
26/02/2018,9.1,10.0,8.2,9.1,9.1,8.9,9.0,9.01,2.34,2.34,2.289,2.314,2.317
27/02/2018,9.0,9.9,8.1,9.0,9.0,8.8,9.0,8.881,2.314,2.314,2.262,2.314,2.283
28/02/2018,9.0,9.9,8.1,8.9,9.0,8.8,9.0,8.882,2.289,2.314,2.262,2.314,2.283
01/03/2018,9.0,9.9,8.1,8.8,9.9,8.7,9.8,9.646,2.262,2.545,2.237,2.52,2.48
02/03/2018,9.8,10.7,8.9,9.8,10.7,9.7,10.7,10.352,2.52,2.75,2.494,2.75,2.662
05/03/2018,10.7,11.7,9.7,10.7,11.4,10.5,10.7,10.987,2.75,2.931,2.699,2.75,2.824
06/03/2018,10.7,11.7,9.7,10.7,11.2,10.2,11.2,10.6,2.75,2.878,2.623,2.878,2.725
07/03/2018,11.2,12.3,10.1,11.0,11.2,10.1,10.1,10.378,2.828,2.878,2.597,2.597,2.668
08/03/2018,10.1,11.1,9.1,10.0,11.0,9.8,11.0,10.382,2.571,2.828,2.52,2.828,2.67
09/03/2018,11.0,12.1,9.9,11.0,11.2,10.3,10.8,10.681,2.828,2.878,2.648,2.776,2.746
12/03/2018,10.8,11.8,9.8,10.2,10.7,10.1,10.5,10.352,2.623,2.75,2.597,2.699,2.662
13/03/2018,10.5,11.5,9.5,10.5,10.5,10.2,10.2,10.28,2.699,2.699,2.623,2.623,2.643
14/03/2018,10.2,11.2,9.2,10.4,10.5,10.2,10.5,10.328,2.674,2.699,2.623,2.699,2.656
15/03/2018,10.5,11.5,9.5,10.5,10.6,10.0,10.0,10.169,2.699,2.725,2.571,2.571,2.615
16/03/2018,10.0,11.0,9.0,10.0,10.3,10.0,10.3,10.163,2.571,2.648,2.571,2.648,2.613
19/03/2018,10.3,11.3,9.3,10.3,10.4,10.0,10.2,10.14,2.648,2.674,2.571,2.623,2.607
20/03/2018,10.2,11.2,9.2,10.0,10.1,9.7,9.7,9.965,2.571,2.597,2.494,2.494,2.562
21/03/2018,9.7,10.6,8.8,10.0,10.0,9.6,9.7,9.769,2.571,2.571,2.469,2.494,2.511
22/03/2018,9.7,10.6,8.8,10.0,10.0,9.6,9.7,9.755,2.571,2.571,2.469,2.494,2.508
23/03/2018,9.7,10.6,8.8,9.7,9.7,9.3,9.6,9.512,2.494,2.494,2.391,2.469,2.445
26/03/2018,9.6,10.5,8.7,9.6,9.6,9.2,9.3,9.383,2.469,2.469,2.365,2.391,2.412
27/03/2018,9.3,10.2,8.4,9.4,9.5,8.9,8.9,9.149,2.417,2.443,2.289,2.289,2.352
28/03/2018,8.9,9.7,8.1,8.9,9.2,8.6,9.2,8.89,2.289,2.365,2.21,2.365,2.285
29/03/2018,9.2,10.1,8.3,9.1,9.1,8.6,8.8,8.708,2.34,2.34,2.21,2.262,2.239
30/03/2018,8.8,9.6,8.0,8.8,8.8,8.4,8.4,8.479,2.262,2.262,2.159,2.159,2.181
02/04/2018,8.4,9.2,7.6,8.4,8.7,8.1,8.5,8.43,2.159,2.237,2.083,2.185,2.167
03/04/2018,8.5,9.3,7.7,8.5,8.5,7.8,7.9,8.263,2.185,2.185,2.005,2.031,2.123
04/04/2018,7.9,8.6,7.2,8.0,8.6,7.9,8.1,8.313,2.057,2.21,2.031,2.083,2.137
05/04/2018,8.1,8.9,7.3,8.2,8.3,7.9,8.0,8.02,2.109,2.134,2.031,2.057,2.062
06/04/2018,8.0,8.8,7.2,8.1,8.1,7.9,8.0,7.995,2.083,2.083,2.031,2.057,2.056
09/04/2018,8.0,8.8,7.2,8.0,8.4,7.8,8.1,8.048,2.057,2.159,2.005,2.083,2.07
10/04/2018,8.1,8.9,7.3,8.1,8.3,8.0,8.2,8.122,2.083,2.134,2.057,2.109,2.088
11/04/2018,8.2,9.0,7.4,8.2,8.2,8.0,8.0,8.098,2.109,2.109,2.057,2.057,2.083
12/04/2018,8.0,8.8,7.2,8.0,8.0,7.8,7.9,7.933,2.057,2.057,2.005,2.031,2.039
13/04/2018,7.9,8.6,7.2,7.9,8.0,7.7,7.8,7.862,2.031,2.057,1.98,2.005,2.022
16/04/2018,7.8,8.5,7.1,7.8,7.9,7.5,7.5,7.587,2.005,2.031,1.928,1.928,1.95
17/04/2018,7.5,8.2,6.8,7.6,7.6,7.3,7.5,7.43,1.953,1.953,1.877,1.928,1.91
18/04/2018,7.5,8.2,6.8,7.6,7.6,7.1,7.1,7.26,1.953,1.953,1.824,1.824,1.865
19/04/2018,7.1,7.8,6.4,6.9,7.2,6.8,6.9,6.911,1.774,1.85,1.748,1.774,1.777
20/04/2018,6.9,7.5,6.3,7.0,7.5,7.0,7.5,7.378,1.799,1.928,1.799,1.928,1.897
23/04/2018,7.5,8.2,6.8,7.6,8.1,7.5,7.5,7.812,1.953,2.083,1.928,1.928,2.008
24/04/2018,7.5,8.2,6.8,7.5,7.5,7.2,7.3,7.303,1.928,1.928,1.85,1.877,1.877
26/04/2018,7.3,8.0,6.6,7.2,7.3,6.9,6.9,7.028,1.85,1.877,1.774,1.774,1.806
27/04/2018,6.9,7.5,6.3,6.9,7.2,6.8,7.0,6.97,1.774,1.85,1.748,1.799,1.792
02/05/2018,7.0,7.7,6.3,7.1,7.2,6.9,7.1,6.991,1.824,1.85,1.774,1.824,1.797
03/05/2018,7.1,7.8,6.4,7.1,7.2,6.8,7.2,6.986,1.824,1.85,1.748,1.85,1.797
04/05/2018,7.2,7.9,6.5,7.1,7.3,7.0,7.0,7.102,1.824,1.877,1.799,1.799,1.825
07/05/2018,7.0,7.7,6.3,7.0,7.2,7.0,7.2,7.106,1.799,1.85,1.799,1.85,1.827
08/05/2018,7.2,7.9,6.5,7.2,7.3,7.1,7.2,7.214,1.85,1.877,1.824,1.85,1.855
09/05/2018,7.2,7.9,6.5,7.3,7.9,7.3,7.8,7.685,1.877,2.031,1.877,2.005,1.977
10/05/2018,7.8,8.5,7.1,8.0,8.0,7.4,7.4,7.697,2.057,2.057,1.903,1.903,1.979
11/05/2018,7.4,8.1,6.7,7.4,7.6,7.4,7.5,7.522,1.903,1.953,1.903,1.928,1.934
14/05/2018,7.5,8.2,6.8,7.5,7.7,7.4,7.6,7.584,1.928,1.98,1.903,1.953,1.95
15/05/2018,7.6,8.3,6.9,7.8,8.2,7.7,7.9,7.958,2.005,2.109,1.98,2.031,2.046
16/05/2018,7.9,8.6,7.2,8.0,8.0,7.7,7.8,7.781,2.057,2.057,1.98,2.005,2.0
17/05/2018,7.8,8.5,7.1,7.7,7.8,7.7,7.8,7.71,1.98,2.005,1.98,2.005,1.982
18/05/2018,7.8,8.5,7.1,8.5,8.5,7.6,7.6,7.759,2.185,2.185,1.953,1.953,1.995
21/05/2018,7.6,8.3,6.9,7.7,7.8,7.5,7.6,7.703,1.98,2.005,1.928,1.953,1.98
22/05/2018,6.5,7.1,5.9,6.9,6.9,6.3,6.5,6.491,2.074,2.074,1.894,1.953,1.951
23/05/2018,6.5,7.1,5.9,6.4,6.6,6.4,6.5,6.514,1.923,1.983,1.923,1.953,1.958
24/05/2018,6.5,7.1,5.9,6.5,6.5,6.4,6.4,6.428,1.953,1.953,1.923,1.923,1.933
25/05/2018,6.4,7.0,5.8,6.3,6.5,5.8,6.2,6.216,1.894,1.953,1.743,1.863,1.869
28/05/2018,6.2,6.8,5.6,6.1,6.1,5.6,5.7,5.77,1.834,1.834,1.683,1.714,1.734
29/05/2018,5.7,6.2,5.2,5.5,6.1,5.5,5.9,5.879,1.653,1.834,1.653,1.774,1.767
30/05/2018,5.9,6.4,5.4,5.9,6.0,5.8,5.8,5.919,1.774,1.804,1.743,1.743,1.779
31/05/2018,5.8,6.3,5.3,5.8,6.1,5.8,6.0,5.972,1.743,1.834,1.743,1.804,1.795
01/06/2018,6.0,6.6,5.4,6.1,6.4,6.1,6.4,6.264,1.834,1.923,1.834,1.923,1.883
04/06/2018,6.4,7.0,5.8,6.5,6.5,6.4,6.5,6.409,1.953,1.953,1.923,1.953,1.926
05/06/2018,6.5,7.1,5.9,6.4,6.4,6.3,6.4,6.373,1.923,1.923,1.894,1.923,1.916
06/06/2018,6.4,7.0,5.8,6.2,6.4,6.2,6.4,6.223,1.863,1.923,1.863,1.923,1.87
07/06/2018,6.4,7.0,5.8,6.3,6.4,6.2,6.2,6.259,1.894,1.923,1.863,1.863,1.881
08/06/2018,6.2,6.8,5.6,6.3,6.4,6.3,6.4,6.324,1.894,1.923,1.894,1.923,1.901
11/06/2018,6.4,7.0,5.8,6.3,6.4,6.2,6.3,6.328,1.894,1.923,1.863,1.894,1.903
12/06/2018,6.3,6.9,5.7,6.3,6.5,6.2,6.4,6.33,1.894,1.953,1.863,1.923,1.903
13/06/2018,6.4,7.0,5.8,6.4,6.4,6.3,6.3,6.342,1.923,1.923,1.894,1.894,1.906
14/06/2018,6.3,6.9,5.7,6.3,6.3,6.2,6.3,6.22,1.894,1.894,1.863,1.894,1.87
15/06/2018,6.3,6.9,5.7,6.3,6.3,6.2,6.3,6.277,1.894,1.894,1.863,1.894,1.887
18/06/2018,6.3,6.9,5.7,6.3,6.3,6.1,6.2,6.151,1.894,1.894,1.834,1.863,1.849
19/06/2018,6.2,6.8,5.6,6.1,6.1,5.8,5.9,5.962,1.834,1.834,1.743,1.774,1.792
20/06/2018,5.9,6.4,5.4,6.0,6.2,6.0,6.1,6.099,1.804,1.863,1.804,1.834,1.833
21/06/2018,6.1,6.7,5.5,6.2,6.2,6.0,6.1,6.09,1.863,1.863,1.804,1.834,1.83
22/06/2018,6.2,6.8,5.6,6.0,6.2,6.0,6.2,6.095,1.804,1.863,1.804,1.863,1.833
25/06/2018,6.2,6.8,5.6,6.1,6.2,6.1,6.2,6.107,1.834,1.863,1.834,1.863,1.836
26/06/2018,6.2,6.8,5.6,6.1,6.1,6.0,6.0,6.005,1.834,1.834,1.804,1.804,1.804
27/06/2018,6.0,6.6,5.4,6.1,6.1,6.1,6.1,6.1,1.834,1.834,1.834,1.834,1.834
28/06/2018,6.1,6.7,5.5,6.0,6.1,6.0,6.1,6.01,1.804,1.834,1.804,1.834,1.806
29/06/2018,6.1,6.7,5.5,6.0,6.1,6.0,6.0,6.0,1.804,1.834,1.804,1.804,1.804
02/07/2018,6.0,6.6,5.4,5.9,6.0,5.8,5.9,5.885,1.774,1.804,1.743,1.774,1.769
03/07/2018,5.9,6.4,5.4,5.9,5.9,5.6,5.6,5.714,1.774,1.774,1.683,1.683,1.717
04/07/2018,5.6,6.1,5.1,5.6,6.0,5.5,5.8,5.674,1.683,1.804,1.653,1.743,1.705
05/07/2018,5.8,6.3,5.3,5.9,5.9,5.7,5.8,5.828,1.774,1.774,1.714,1.743,1.752
06/07/2018,5.8,6.3,5.3,5.8,5.8,5.7,5.8,5.799,1.743,1.743,1.714,1.743,1.743
09/07/2018,5.8,6.3,5.3,5.8,5.9,5.7,5.8,5.801,1.743,1.774,1.714,1.743,1.743
10/07/2018,5.8,6.3,5.3,5.8,5.8,5.7,5.8,5.736,1.743,1.743,1.714,1.743,1.724
11/07/2018,5.8,6.3,5.3,5.8,5.8,5.6,5.8,5.702,1.743,1.743,1.683,1.743,1.715
12/07/2018,5.8,6.3,5.3,5.7,5.7,5.7,5.7,5.7,1.714,1.714,1.714,1.714,1.714
13/07/2018,5.7,6.2,5.2,5.7,5.8,5.6,5.8,5.705,1.714,1.743,1.683,1.743,1.716
16/07/2018,5.8,6.3,5.3,5.8,5.8,5.7,5.8,5.791,1.743,1.743,1.714,1.743,1.741
17/07/2018,5.8,6.3,5.3,5.8,5.8,5.6,5.8,5.697,1.743,1.743,1.683,1.743,1.713
18/07/2018,5.8,6.3,5.3,5.8,5.9,5.7,5.9,5.849,1.743,1.774,1.714,1.774,1.758
19/07/2018,5.9,6.4,5.4,5.9,6.4,5.9,6.4,6.345,1.774,1.923,1.774,1.923,1.907
20/07/2018,6.4,7.0,5.8,6.4,6.8,6.4,6.4,6.481,1.923,2.043,1.923,1.923,1.949
23/07/2018,6.4,7.0,5.8,6.4,6.8,6.4,6.8,6.646,1.923,2.043,1.923,2.043,1.997
24/07/2018,6.8,7.4,6.2,6.5,6.9,6.5,6.7,6.704,1.953,2.074,1.953,2.014,2.015
25/07/2018,6.7,7.3,6.1,6.7,7.0,6.6,6.9,6.791,2.014,2.104,1.983,2.074,2.041
26/07/2018,6.9,7.5,6.3,7.0,7.0,6.7,6.8,6.852,2.104,2.104,2.014,2.043,2.059
27/07/2018,6.8,7.4,6.2,6.7,6.7,6.5,6.6,6.563,2.014,2.014,1.953,1.983,1.973
30/07/2018,6.6,7.2,6.0,6.7,6.8,6.5,6.5,6.628,2.014,2.043,1.953,1.953,1.993
31/07/2018,6.5,7.1,5.9,6.5,6.6,6.3,6.5,6.459,1.953,1.983,1.894,1.953,1.941
01/08/2018,6.5,7.1,5.9,6.6,6.9,6.4,6.7,6.673,1.983,2.074,1.923,2.014,2.005
02/08/2018,6.7,7.3,6.1,6.7,6.7,6.4,6.6,6.487,2.014,2.014,1.923,1.983,1.95
03/08/2018,6.6,7.2,6.0,6.6,6.6,6.4,6.5,6.474,1.983,1.983,1.923,1.953,1.946
06/08/2018,0.0,0.0,0.0,6.3,6.8,6.3,6.8,6.612,1.894,2.043,1.894,2.043,1.987
07/08/2018,0.0,0.0,0.0,6.8,6.8,6.6,6.7,6.631,2.043,2.043,1.983,2.014,1.993
08/08/2018,0.0,0.0,0.0,6.7,6.7,6.5,6.6,6.601,2.014,2.014,1.953,1.983,1.984
09/08/2018,6.6,7.2,6.0,6.6,6.7,6.5,6.7,6.603,1.983,2.014,1.953,2.014,1.984
10/08/2018,6.7,7.3,6.1,6.6,6.7,6.5,6.5,6.557,1.983,2.014,1.953,1.953,1.97
13/08/2018,6.5,7.1,5.9,6.5,6.6,6.5,6.6,6.502,1.953,1.983,1.953,1.983,1.954
14/08/2018,6.6,7.2,6.0,6.6,6.7,6.6,6.7,6.662,1.983,2.014,1.983,2.014,2.003
15/08/2018,6.7,7.3,6.1,6.7,6.7,6.5,6.5,6.541,2.014,2.014,1.953,1.953,1.967
16/08/2018,6.5,7.1,5.9,6.4,6.5,6.3,6.4,6.372,1.923,1.953,1.894,1.923,1.915
17/08/2018,6.4,7.0,5.8,6.4,6.6,6.4,6.5,6.491,1.923,1.983,1.923,1.953,1.951
20/08/2018,6.5,7.1,5.9,6.5,6.6,6.5,6.5,6.509,1.953,1.983,1.953,1.953,1.957
21/08/2018,6.5,7.1,5.9,6.5,6.6,6.4,6.6,6.504,1.953,1.983,1.923,1.983,1.954
22/08/2018,6.6,7.2,6.0,6.6,7.0,6.6,6.8,6.745,1.983,2.104,1.983,2.043,2.028
23/08/2018,6.8,7.4,6.2,6.8,7.4,6.8,7.4,7.222,2.043,2.224,2.043,2.224,2.17
24/08/2018,7.4,8.1,6.7,7.4,8.1,7.4,7.8,7.818,2.224,2.436,2.224,2.345,2.35
27/08/2018,7.8,8.5,7.1,7.9,7.9,7.5,7.7,7.755,2.375,2.375,2.254,2.315,2.331
28/08/2018,7.7,8.4,7.0,7.6,7.7,7.4,7.4,7.575,2.284,2.315,2.224,2.224,2.277
29/08/2018,7.4,8.1,6.7,7.4,7.5,7.2,7.4,7.267,2.224,2.254,2.164,2.224,2.184
30/08/2018,7.4,8.1,6.7,7.4,7.5,7.4,7.4,7.404,2.224,2.254,2.224,2.224,2.225
31/08/2018,7.4,8.1,6.7,7.4,7.6,7.3,7.4,7.389,2.224,2.284,2.195,2.224,2.221
04/09/2018,7.4,8.1,6.7,7.3,7.4,7.2,7.3,7.322,2.195,2.224,2.164,2.195,2.201
05/09/2018,7.3,8.0,6.6,7.3,7.3,7.2,7.2,7.287,2.195,2.195,2.164,2.164,2.19
06/09/2018,7.2,7.9,6.5,7.2,7.3,7.2,7.3,7.263,2.164,2.195,2.164,2.195,2.183
07/09/2018,7.3,8.0,6.6,7.3,7.4,7.3,7.4,7.313,2.195,2.224,2.195,2.224,2.198
10/09/2018,7.4,8.1,6.7,7.5,7.8,7.5,7.8,7.655,2.254,2.345,2.254,2.345,2.302
11/09/2018,7.8,8.5,7.1,8.0,8.0,7.6,7.7,7.79,2.404,2.404,2.284,2.315,2.341
12/09/2018,7.7,8.4,7.0,7.7,8.0,7.7,7.9,7.869,2.315,2.404,2.315,2.375,2.366
13/09/2018,7.9,8.6,7.2,7.9,8.0,7.8,7.9,7.899,2.375,2.404,2.345,2.375,2.374
14/09/2018,7.9,8.6,7.2,7.9,8.1,7.9,8.0,8.003,2.375,2.436,2.375,2.404,2.406
17/09/2018,8.0,8.8,7.2,8.0,8.2,8.0,8.2,8.107,2.404,2.465,2.404,2.465,2.437
18/09/2018,8.2,9.0,7.4,8.9,8.9,8.0,8.2,8.211,2.675,2.675,2.404,2.465,2.469
19/09/2018,8.2,9.0,7.4,8.2,8.4,8.2,8.3,8.257,2.465,2.525,2.465,2.495,2.482
20/09/2018,8.3,9.1,7.5,8.3,8.3,8.0,8.0,8.085,2.495,2.495,2.404,2.404,2.43
21/09/2018,8.0,8.8,7.2,8.0,8.2,7.9,8.2,8.067,2.404,2.465,2.375,2.465,2.425
24/09/2018,8.2,9.0,7.4,8.2,8.2,8.0,8.1,8.12,2.465,2.465,2.404,2.436,2.441
25/09/2018,8.1,8.9,7.3,8.0,8.1,7.8,7.9,7.9,2.404,2.436,2.345,2.375,2.375
26/09/2018,7.9,8.6,7.2,8.0,8.1,7.8,8.0,7.882,2.404,2.436,2.345,2.404,2.37
27/09/2018,8.0,8.8,7.2,8.0,8.2,8.0,8.1,8.039,2.404,2.465,2.404,2.436,2.417
28/09/2018,8.1,8.9,7.3,8.1,8.2,8.0,8.2,8.103,2.436,2.465,2.404,2.465,2.436
01/10/2018,8.2,9.0,7.4,8.2,8.4,8.1,8.3,8.243,2.465,2.525,2.436,2.495,2.478
02/10/2018,8.3,9.1,7.5,8.4,8.5,8.2,8.3,8.284,2.525,2.555,2.465,2.495,2.49
03/10/2018,8.3,9.1,7.5,8.3,8.4,8.2,8.3,8.3,2.495,2.525,2.465,2.495,2.495
04/10/2018,8.3,9.1,7.5,8.2,8.5,8.2,8.5,8.339,2.465,2.555,2.465,2.555,2.507
05/10/2018,8.5,9.3,7.7,8.4,8.8,8.4,8.6,8.643,2.525,2.645,2.525,2.585,2.597
08/10/2018,8.6,9.4,7.8,8.7,8.8,8.5,8.7,8.601,2.616,2.645,2.555,2.616,2.585
09/10/2018,8.7,9.5,7.9,7.9,8.8,7.9,8.8,8.691,2.375,2.645,2.375,2.645,2.612
10/10/2018,8.8,9.6,8.0,8.7,8.8,8.7,8.8,8.722,2.616,2.645,2.616,2.645,2.622
11/10/2018,8.8,9.6,8.0,8.6,8.6,8.1,8.2,8.435,2.585,2.585,2.436,2.465,2.536
12/10/2018,8.2,9.0,7.4,8.2,8.6,8.2,8.5,8.341,2.465,2.585,2.465,2.555,2.508
15/10/2018,8.5,9.3,7.7,8.5,8.5,8.4,8.4,8.477,2.555,2.555,2.525,2.525,2.549
16/10/2018,8.4,9.2,7.6,8.3,8.9,8.3,8.8,8.732,2.495,2.675,2.495,2.645,2.625
17/10/2018,8.8,9.6,8.0,8.8,9.1,8.8,9.0,8.99,2.645,2.735,2.645,2.705,2.703
18/10/2018,9.0,9.9,8.1,8.8,9.9,8.8,9.9,9.765,2.645,2.977,2.645,2.977,2.935
19/10/2018,9.9,10.8,9.0,10.2,10.6,9.8,10.0,10.18,3.065,3.186,2.946,3.007,3.061
22/10/2018,10.0,11.0,9.0,10.4,10.5,9.7,10.0,9.93,3.125,3.156,2.917,3.007,2.984
23/10/2018,10.0,11.0,9.0,9.8,9.8,9.2,9.7,9.61,2.946,2.946,2.765,2.917,2.89
24/10/2018,9.7,10.6,8.8,9.4,9.6,9.4,9.5,9.569,2.826,2.886,2.826,2.856,2.877
25/10/2018,9.5,10.4,8.6,8.6,9.1,8.6,9.0,8.872,2.585,2.735,2.585,2.705,2.667
26/10/2018,9.0,9.9,8.1,9.3,9.3,8.8,8.8,9.007,2.796,2.796,2.645,2.645,2.707
29/10/2018,8.8,9.6,8.0,8.5,9.0,8.5,8.7,8.696,2.555,2.705,2.555,2.616,2.614
30/10/2018,8.7,9.5,7.9,8.6,8.9,8.6,8.7,8.876,2.585,2.675,2.585,2.616,2.668
31/10/2018,8.7,9.5,7.9,8.9,9.1,8.9,9.0,8.961,2.675,2.735,2.675,2.705,2.693
01/11/2018,9.0,9.9,8.1,9.0,9.3,9.0,9.0,9.084,2.705,2.796,2.705,2.705,2.73
02/11/2018,9.0,9.9,8.1,9.0,9.4,9.0,9.4,9.19,2.705,2.826,2.705,2.826,2.762
05/11/2018,9.4,10.3,8.5,9.2,9.5,9.2,9.4,9.395,2.765,2.856,2.765,2.826,2.824
06/11/2018,9.4,10.3,8.5,9.5,9.5,9.4,9.4,9.406,2.856,2.856,2.826,2.826,2.827
